,text,class
614,"Меня отговорила подруга в последний момент...я была в лесу и собиралась умереть.... Состояние не улучшилась...мне больно, реву постоянно...вчера попыталась вены вскрыть....рука вся в шрамах..",1
615,22. Шестой год апатии. Почти полное отсутствие контактов. Раньше помогал теперь самому нужна помощь... Я хочу жить но нет сил бороться. Совсем.,1
616,"это закончится где нибудь на алее, алая кровь смешается с лужами..",1
617,"Хочу умереть в тишине, где нет никого, чтобы никто не заметил моего ухода",1
618,"Мне 15, за всю свою жизнь испытала всякого разного говна. Нет желаний жить дальше. Примерно 3,4 попыток уйти из жизни. Но как всегда не получается...... Я просто устала, не скажу что я прям депрессивное говно. Я радуюсь когда провожу время с друзьями, но беспокойство в себе уничтожает меня. Я знаю, что у других проблемы серьёзнее моих. Но мне просто нужно выговориться.....",1
619,"ребята мне нужна поддержка, так как есть мысли покончить с собой, пока я не решился этот шаг сделать но мысли есть, я понял что никому не нужен, появилась депрессия, плюс жена решила от меня уйти, она новые романы заводит, а я в вижу это всё,помогите мне пожалуйста, никогда не думал что смогу оказаться в данной группе и такое здесь говорить.",1
620,"Сейчас стою на таком же пороге, как 2 г. назад. И в сумке все есть и место выбрал. Только в голове странные мысли, будто я что-то не додела.... Религиозные советы и рекомендации к психотерапевту не помогут... Деньги ушли на ведьм, а в бога не верю...",1
621,"Ненавижу грубость придурков, которые ставят свои проблемы выше других. Страдают многие, не только ты, мир не вращается вокруг тебя. Знаю, у тебя много вопросов и мало кто способен на них ответить, но это не значит что никто тебя не понимает. У тебя нет друзей ? А кто в этом виноват ? Может, все таки начнёшь хоть что-то делать ? Проблемы в школе ? А что, бл@ть, с тобой будет во взрослой жизни, если ты не можешь с этим справиться ? Хватит приписывать себе диагнозы. Ты их придумал, ты их себе присвоил, а может тогда и сможешь в себе разобраться ? Ну ты же смог как-то поставить себе диагноз...психолог, бл@ть. Ненавижу.",1
622,"Как же я устала,просто от всего, просто последняя нить за которую я хоть как то держала меня на плыву и то оборвалась, просто можно уже все это закончить,у меня правда нет сил,все я исчерпала себя",1
623,Хочется умереть! Как вы с этим справляетесь?,1
624,"В последнее время я стал опять задумываться о неизбежном. И не только об этом. О том, что я сделал для общества, о своих отношениях с родителями, с друзьями, с подругами, со знакомыми. О будущем, моих перспективах остаться ""у разбитого корыта"". Эти размышления ко мне приходят не с пустого места, и довольно часто. В первый раз такое состояние безысходности возникло где-то два с половиной года назад. Это был октябрь, и потихоньку я начал превращаться в то, кем сейчас и являюсь. Начал меняться формат мышления под воздействием различных внутренних и внешних факторов. Точнее, внешнее порождало внутреннее. К этим факторам можно отнести мое окружение, семью в первую очередь. К тому же, чем человек больше замечает, понимает, тем больше проблем получает от своего ума. Как правило, внутри себя. Не бывает такого, что человек, который думает только о базовых потребностях что-то производил в свет, кроме отходов жизнедеятельности. Не бывает у такого человека и проблем ментального характера, комплексов, загонов. Не могу терпеть таких людей. Не из-за зависти, но из-за их неспособности вести интересное общение. И какое там общение, если в качестве скелета словарного запаса служит великий всемогущий русский мат. Отношения в кругу моей семьи, если оценивать от одного до десяти, то пусть будет три с половиной. Это абсолютный похуизм родителей на жизнь своего ребенка, представитель мужского рода, которого в пункте ""родители"" именуют ""отец"" почти никогда не относился с должным уважением ко мне, как к личности. Нет, у меня есть свобода выбора в ориентации, или в имидже. Это просто постоянные оскорбления по поводу и не всегда важному. Словно, где-то в гетто родился, но нет, в том же городе, где и я. Просто любые возмущения с моей стороны заканчиваются или шантажом, что лишит меня всех благ, коих у меня не так уж и много, либо часть их изымает. Денег почти на руки не выдает, да и доверия нет от слова совсем. Можем масштабно поругаться из-за забытого чека в магазине. Аргументы те, что я обязательно обману на деньги. Теперь говоря про того человека, который страдал после девяти месяцев особого состояния, ни могу ни сказать о её ""занятости"". Она заключается в том, что редко мы общаемся. Может быть, мать меня и любит, что не могу сказать об отце, но того внимания мне, как я понял, явно недостаточно. Следует признать, безысходность не всегда со мной в пути. Бывает и совсем наоборот. Меня просто преследует напористость, счастье, энергичность, спонтанность. Может это показаться хорошим, но нет. Хорошо ли из-за одного необычного слова рвать и метать на человека? Или потратить двадцать тысяч рублей лишь потому, что просто захотелось? Купить внутриигровое имущество в один день на десятку тысяч деревянных. Или просто так, заняться чем-то экстраординарным? Чувствовать себя неуязвимым и ездить на дороге вопреки всем правилам? Вообще, мое превращение в дерьмо началось с двенадцати лет. Школьное окружение повлияло таким образом, что приоритет учёбы отпал где-то за месяца полтора-два. Уже тогда начинали потихоньку рушиться сказочные отношения с отцом. Но улучшались с бабушкой, перетягивала канат воздействия и влияния на себя. Мне тогда это было удобно, много карманных денег было. В четырнадцать лет захотелось заниматься криминальными делами, и начал скручивать номера с машин для того, чтобы отдавать их за выкуп. Еще оформил микрозайм на свою тётю. Тогда совести во мне не было даже зачатка. Конечно же полиция раскрыла всё это, и по итогу меня определили на месяц в ЦВСНП, где был похожий на меня контингент. Потом еще занимался незаконными делами, подделывал документы, но тогда я уже получил опыт, и меня не изобличили. Немного позднее прекратил этим заниматься. Был локальный интернет-магазин подделок, реклама которого была в почтовых ящиках каждого четвертого дома. После этого я уже не нарушал статьи уголовного кодекса. В лет шестнадцать я прогорел в отношениях, потерял своего лучшего друга, с которым общались лет пять точно. Тогда и доверие к людям подкосилось, но добрым ещё оставался. И с тех пор не нашел тех людей, кому я могу рассказать о своих переживаниях, тайных мыслях. Еще раз не влюбился. Сейчас я уже перестал проявлять такую слабость, как доброту, тем более излишнюю. Излишне избирателен к людям, корю за многие слабости даже самых близких по расстоянию людей. И себя не обошел стороною, ставлю себе слишком высокие цели, и долблю себя, если делаю что-то не по плану. Осознавая всё то, что я изложил в достаточно большой статье, которую можно было бы напечатать на газетной бумаге в стиле The Times, я морально приходил и уже пришел к такому мнению, что стоит прекратить весь этот фарс под названием ""существование"", не портить жизнь окружающим людям, не морочить никому голову, завершить временное скитание по этому мирку. Стоит выразить свои искренние сожаления по тому, что я сделал за восемнадцать лет окружающим меня людям, просить прощения не буду. Сейчас в мире мало, кто готов простить человека, или что-то человеку. Да и фарс это, в такого рода письме умолять о прощении. Всем плевать на это. В последнем абзаце я пожелаю преображение миру в лучшую сторону, чтобы возрождались культурные и нравственные ценности, добро стало в приоритет. А моим знакомым - чтобы их жизнь шла по самому светлому и плодоносному пути, чтобы те, кто не реализовался в жизни, смог это сделать, а реализовавшимся - стабильного роста и процветания. Ах да, еще и долгой, счастливой жизни",1
625,"Каждый день я чувствую.. ничего. Я ничего не чувствую, я просыпаюсь и думаю: ""Серьезно, опять? "" Я должна прожить этот день снова. ",1
626,Засыпаю с мыслью о смерти и с ней же просыпаюсь... скорее бы меня переклинило....,1
627,"Ты живешь, как будто в лабиринте застрял, думаешь о том, как однажды из него выберешься и как это будет прекрасно, и живешь именно этим воображением будущего, но оно никогда не наступает. Ты думаешь о будущем, чтобы сбежать из настоящего.",1
628,"Мы не можем смириться с тем, что после смерти нас ждет огромная пустота, с тем, что наши любимые просто прекратили свое существование, не можем даже представить, что когда-то перестанем существовать и мы сами.",1
629,Я уже пробовала три года назад. Но способ был неэффективный. Я даже себе не навредила. Первые мысли появились после 19. Сейчас мне 25 и вот опять появилось желание. - но это страшно. Особенно повторно. Решится. В первый раз что казнь. Точнее себя сама же на неё и отправила... В общем вроде мысли о смерти и приносят облегчение но вот сам процесс ужасен.,1
630,"ну что, кажется, все потеряно. наверное, настало время. надеюсь, там сбудутся все мои мечты. здесь - уже нет…",1
631,"Так странно, у меня нет на данный момент проблем. Я каждый день хожу в колледж, пусть у меня нет друзей, но зато есть самая лучшая подруга, пусть нет и любимого человека, я в принципе привыкла обходиться без этого. Но, уже довольно продолжительное время я не могу думать ни о чем кроме как о ... Но в то же самое время, мне не плохо, я не реву днями-ночами, просто меня перестало что-то волновать, что-то интересовать, я перестала мечтать и естественно перестала видеть смысл жизни. Со стороны я кажусь общительным и позитивным человеком, однако, идя иной раз по улице, я вижу море подходящих вариантов.. Я даже начала радоваться, (если можно это так назвать) находя подходящий вариант. Да, мне жалко родных и мою любимую подругу, им без меня будет очень плохо, я понимаю это, но я не могу ничего сделать со своими надоедающими мыслями. Вы конечно можете сказать, ""просто займись любимым делом"", ""просто найди больше друзей"" и тому подобное. Но я не хочу. Ничего не хочется, кроме как, сами все понимаете чего. Сначала, я действительно грустила, все плохо/ужасно/отвратительно/одиноко... Но сейчас, все эмоции постепенно умирают, и у меня нет сожалений и грусти, также как радости и счастья. Не знаю что делать)",1
632,"Существую тольк в двух состояниях.....ненависть к себе и запойный эскапизм......одно порождает другое, и вечно я в этом замкнутом круге. Мечтаю проснуться другим человеком, но я лишь набор устоявшихся паттернов поведения, давно уже я хочу измениться и также давно не могу этого сделать.....короче, что-то грустн прост стало(",1
633,"Я просто заебалась, я слишком придирчиво отношусь к самой себе...Мне постоянно кажется что я делаю всё не достаточно хорошо,что я должна трудиться больше. После школы я поступила на менеджмент..мои одногруппницы и я говорили вообще на разных языках.. Я не понимаю как можно мечтать о том,чтобы быстрее закончить учёбу,выйти замуж, сидеть дома и не работатьА они не понимали меня и почему я так сильно заморачиваюсь по поводу всего. Через год я бросила универ. Я занимаюсь музыкой и рисую..но мне кажется я делаю это не достаточно хорошо.. Недавно я узнала,что чувак который гнобил меня в школе выпустил свою песню..и это просто убило меня...У меня нет таких возможностей как у него, увы, я из можно даже сказать бедной семьи..И просто..я не могу так..Сейчас мир стал каким-то очень быстрым,всё стало слишком быстро развиваться и я просто не успеваю за этим всем. Я не могу представить себя каким-то экономистом, врачом или другим работником.. Я всегда хотела признания, я хочу посвятить свою жизнь творчеству. И если у меня это не получится, а скорее всего так и будет..это просто убьёт меня..Так случилось что на период карантина мне пришлось вернутся домой к родителям..и последний год я просто ничего не делала..Отец и мать постоянно добивают тем, что вот ""Алина пошла учиться в мед,будет врачом, а ты что?"" и вот типо этого. Я никогда не воспринимала такое в серьез, но сейчас это оказывает на меня огромное давление..Я стала очень часто пить, я полностью выгорела, я не могу взять карандаш в руки и начать рисовать..или взять гитару..я просто не могу..уже такое чувство будто это всё зря,пустая трата времени, полно талантливых людей и меня в их числе нет и не будет...Потом стало хуже, с декабря я употребляю кислоту (ЛСД) стало легче...ибо я не думаю, я просто ухожу в другой мир..С мыслями о смерти я живу всю жизнь...с раннего детства я хотела умереть..всегда.. но терпела. Я понимаю что рано или поздно я всё таки сделаю это..а на данный момент,я хочу этого больше всего..я качусь в пропасть...Я не пишу сюда с целью получить помощь, просто хочу высказаться...Я знаю что мне уже ничего не поможет, мне осталось не долго..может пару месяцев..",1
634,"Что делать с чувством, которое съедает тебя изнутри, когда тебе хочется кричать и биться в истерике от всех проблем и одиночества, но ты понимаешь, что не можешь сделать этого по некоторым причинам? Есть какой-то способ это изменить, избежать этого? Или нет? Я устал..., устал от упрёков со стороны родителей, от постоянных проблем со здоровьем, от отсутствия друзей и в конце концов от одиночества..., я устал от этой несправедливой жизни! Всю жизнь я пытался быть ""идеальным"", старался учиться только на отлично, всегда следовал всем правилам и никогда не выходил за рамки дозволенного..., но постоянно слышал от родителей одну и ту же фразу ""мы ждали от тебя большего..."" Из-за полного погружения в учёбу я потерял всех друзей, пошатнулось здоровье, но не смотря на все мои усилия, мне так и не удалось наладить отношения с родителями... Через некоторое время я стал одеваться во всё чёрное, плюсом ко всему появились мысли о суициде..., если раньше я был жизнерадостным человеком, то сейчас этого нет. А знаете, что больше всего угнетает в этом состояние? Это разговоры с самим собой или своим отражением в зеркале, что в принципе одно и то же..., а иногда просто хочется чтобы кто-то подошёл, обнял и сказал ""всё будет хорошо""... Сейчас мне 17 и из собственного опыта могу сказать, что нет ничего страшнее на свете, чем остаться на едине со своими мыслями, когда тебе очень плохо...",1
635,"Мне 19 лет, я живу с родителями. Я не знаю как сьехать них. Типо какие действия нужно делать, что говорить. На разных сайтах пишут снимать та аренду, устраиватся на работу. Но я не знаю где взять деньги, я никогда не работала, мне это не нравится, от этого я чувствую тоску. Как позвонить, кому что бы получить жилье, какие слова говорить. Что вообще делать. Я не знаю как жить. Все чего я хочу это исчезнуть, что бы не разбиратся во всем этом. Тем что мне не нравится, не интересно. А родители, но я не хочу так называть их. Один меня бьет от случая к случаю, грозится разбить мне телефон, за то что я ничего не делаю, никому не помогаю. А как же мне это делать, если я это делаю у меня получается плохо и на меня орут. Я не могу делать иначи. Я смирилась с тумаки, пусть бьют обзывают идиоткой, может они меня убьют. Мне все равно. Она говорит что я переговариваю и распугаю руки, только с ними такая смелая. Что я ем сладакое, не ем вареное, а я не виновата что мне невкусно, что они готовят, я могу не есть еду вообще, они не дают. Но я всего лишь говорю свое сосбственое мнения и пытаюсь защитить себя. Большей степени это они меня бьют и смелые со мной, слабым человеком. Но они свои недостатки переворачивают на меня и выдают их за мои. Она сказала не хочешь жить с нами уходи. И правильно мне нужну уйти. Но куда я не знаю, я не понимаю. Я просто ребенок пусть мне 19, но я маленький жалкий ребенок. И мне еще и холодно, меня оставили в бане. Приходится полоскать белье в ледяной воде. Но я этого не могу и мне неинтересно это. Как и жизнь где постояно работают и работают...это неинтересно. И мне хочется умереть. Но я не знаю как.",1
636,Жизнь - говно..,1
637,"Мне в голову забрела такая мысль. Вот все же слышали, якобы люди выжили благодаря тому, что много размножались. Если бы они рожали по 1-2 ребенка, то скорее всего вымерли бы. И следовательно, чем больше людей, тем больше шансов на выживание у любой общины, а так же любого госсударства. И следовательно если человек кончает жизнь самоубийством, то это в какой-то степени уменьшает шансы любой общины на выживание. И поэтому, чтобы у людей было больше шансов выжить, они начали придумывать байки про ад, про то, как же херово самоубийцам на том свете. И получается, что если ада, и прочих чистилищь нет, то человек просто освобождается от страданий. И просто перестает страдать. Но общество специально навязывает людям, что самоубийство, это плохо, и за это вас ждёт божья кара. Потому что общество хочет жить, а чем больше людей, тем больше шансов на выживание. А знаете, что побудило написать меня этот пост? Я просто проанализировал1) колличество знакомых одиноких и несчастных людей за 30-40 лет 2) и ещё людей, которые моложе этого возраста, и так же одиноки с потенциалом остаться одиночками. И понял, что таких людей в моем окружении куча. Даже мои родные. Я вижу, как они страдают, хоть они это и тщательно скрывают. И мне вот интересно, неужели нам была дана жить, чтобы мы страдали? Я вспоминаю, сколько уже продолжаются мои страдания, и понимаю, что время течёт, а с ним и мой потенциал остаться одиноким и несчастным растёт. Просто мне интересно, что, если бы общество резко поменяло своё мнение к суициду. Например, если бы люди видели, что человек, страдает,не хочет жить, и никто не может ничего с этим поделать, и поощряли бы суицид, то сколько несчастных людей покинуло бы этот мир и обрели покой? И остались бы только те, кто умеет и хочет жить счастливо . Так и почему же тогда это так плохо?",1
638,"Если вкратце, кто нибудь знает в Москве высотку , с которой можно сигануть вниз?",1
639,"Снова хочется сдохнуть. Не понимаю, что я ещё здесь делаю. Я должен был выпилиться до 10 мая где-то. Я конечно не обесцениваю, но проблемы, из-за которых хотят выпилиться те, кто пишут сюда, кажутся мне мелочными(с моей точки зрения, а не с точки зрения того , кто их испытывает). Бессмысленная суета. Бывает временно отпускает, но это эфемнрно и вообще все состояния эфемерные.",1
640,"Мне очень плохо, пожалуйста, если тут есть те, кто может поддержать, поговорить, напиши мне... мне страшно от самой себя... прошу помощи.",1
641,"Если б все люди побольше рассуждали, то убедились бы, что жизнь не стоит того, чтоб об ней так много заботиться... М. Лермонтов",1
642,"Мне очень нужна помощь...наверное... Читала как девушка 19 лет потеряла смысл жизни.... Такая молоденькая... Еще ж вся жизнь впереди... Я считаю, что Господь посылает нам те испытания, которые мы в силах выдержать... Но что-то в последнее время у меня ничего не получается... Мне 36, у меня есть работа, о которой мечтала с детства... Есть сын, дом. Но совсем нет друзъей, нету с кем поделиться да и просто поговорить... У меня есть родители, но мама меня никогда не обнимала.... Наверное это и называется тем словом ""одиночество"". Чувствую себя совсем ненужной что ли... лишней совсем... Временами так хочется уснуть насовсем...",1
643,"Я хочу умереть. И нет причина этому не смерть близкого мне человека, не безответная любовь, а депрессия развившаяся на фоне постоянного одиночества... Наверняка многие знают каково это, когда просто не с кем поговорить, выговориться и хоть раз показать не фальшивую улыбку... Когда даже родственники не понимая проблемы списывают всё на осеннюю апатию или же на депрессию от нечего делать говоря Займись делом и выбрось из головы эту хрень о какой-то там депрессии добивая словами о том какая же я никчемная, бездарная и неблагодарная мразь... Также и предательство одного человека, которому я по настоящему верил, сильно ударило по мне и оставило еле заметный шрам на запястье... Плюс травля в школе, алкоголизм родителей и многое другое. В итоге я сейчас лживая и лицемерная скотина, с убитыми самооценкой и уверенностью в себе; боящаяся всего вокруг; на нервной почве теряю вес и большую часть времени только и думаю о суициде или своей никчемности. Недавно стоя у обрыва я был готов сделать шаг вперед, но что-то меня остановило. Стоит отметить, что тогда голова была стерильна, то есть не было абсолютно никаких мыслей, от слова совсем.....",1
644,"Была попытка суицида таблетками почти два с половиной месяца назад. Я даже не могу точно сказать почему я это сделал.....а может и могу. Навалилось много проблем,с работой, здоровьем,комплексы,социофобия, одиночество,смерть родителей,постоянная грусть. Я не видел для себя никакого будущего и сейчас не вижу. Настроение такое же дерьмовое как было и тогда,до суицида. Хотя нет, ещё хуже чем тогда потому что я заработал себе дополнительный букет серьёзных диагнозов. Залез в интернете посмотреть что же они означают и очень испугался потому что перспективы плачевные, ""овощные"". Надо бы идти к врачам которые у меня в выписке написаны,но нет,я сижу уже два месяца пинаю хрен. Бывает так что на меня накатывает сильный оптимизм и появляется надежда и желание что-то попытаться изменить к лучшему в своей жизни. Я чувствую лёгкое состояние аффекта,у меня увеличивается двигательная активность и хочется что-то делать. Я ругаю себя за то что выпил эти чёртовы таблетки,я обещаю себе что вот завтра я пойду ко всем врачам к которым нужно и они помогут мне и всё будет хорошо. Я начинаю думать что если бы такое состояние было у меня всегда я бы не выпил эти таблетки и вообще бы не думал о суициде. Я чувствую что я чётко нацелен на решение всего этого пиздеца в моей жизни,а потом........ я чувствую как весь этот оптимизм который длился может быть около получаса медленно уходит и меняется на сильную грусть,раздражительность,я снова не хочу жить,я жалею что меня спасли. Кругом опять ""чернота"" и нет надежды. Всё очень плохо и дайте мне пистолет и один патрон в студию. Хочу лежать и ничего не делать,просто быть амёбой. Мне хочется спать,я чувствую лёгкую слабость. Если я чувствую себя более менее нормально,то даже незначительный стресс способен ввести меня в это депрессивное состояние и нежелание жить буквально за 2-3 минуты или когда что-то выходит не так как я запланировал или что-то не получается. Я думаю что из-за этих перепадов настроения я до сих пор не посетил поликлинику потому что когда мне так плохо я уже не хочу никуда идти. С памятью тоже проблемы,она стала гораздо хуже. Я могу закрыть дверь дома, сделать несколько шагов и уже начинаю сомневаться,а точно ли я закрыл дверь? Я стал больше бояться людей. Раньше тоже,но не так как сейчас. Сейчас я могу идти по улице и чувствую как на меня находит сильная паника и страх,мне не хватает воздуха. Внешне я этого стараюсь не показывать,но внутри это ад. Сейчас без работы и я даже не знаю как я буду искать её. Мне страшно общаться с людьми на постоянной основе. Когда я представляю что мне нужно ехать куда-то на собеседование в общественном транспорте среди других людей,а потом ещё и общаться с потенциальным работодателем это блядь невыносимо. Я боюсь произвести плохое впечатление, сказать что-то не то или сделать,я боюсь услышать отказ или не оправдать ожиданий. Очень сильно боюсь. Даже сейчас когда я пишу это сидя дома я чувствую страх. Завтра в очередной раз собрался пойти в поликлинику чтобы уже начать посещать врачей которых надо,но боюсь что из-за этих перепадов настроения я опять ничего не сделаю. К психиатору тоже идти боюсь. Надеется не на кого кроме себя.Родители мертвы,а остальные родственники озабочены своими проблемами. Бабушка есть,но как она поможет? Ей самой уже помогать надо. У меня с ней постоянные конфликты и стрессы из-за того что я делаю что-то по дому по своему,а не так как это бы сделала она. Когда так происходит она говорит мне что я никчёмный и никому не буду нужен и на работу меня такого не возьмут. Говорит мне что надо искать работу и что она и её пенсия на которую она меня кормит не вечная. И да,в этом она права,но как я ей объясню все эти свои ""загоны"" которые мне мешают жить нормально и работу найти? Я бы её нашёл с удовольствием и работал. Сейчас бабушка живёт у сына на съёмной квартире. Недавно сказала что скоро вернётся и я испугался потому что не хочу чтобы она опять говорила мне что я никчёмный. Я уже плохо помню что я писал в этом посте по-этому извините если повторяюсь. Остальные родственники - два брата и две сестры на помощь и понимание которых однозначно рассчитывать не стоит. Жду когда наступит вечер чтобы лечь спать и представить себе как-будто это гроб,а не кровать. Невыносимо осознавать что остался жив и вернулся к тому от чего уходил. Иногда хочется чтобы меня забрали в психушку. Это конечно желание хреновое,потому что понятно что ничего там хорошего. Много чего ещё хотел написать,но мысли окончательно спутались. Написал не всё. Решил что буду писать здесь если в моей жизни что-то изменится к лучшему или наоборот. Жизнь действительно Боль.",1
645,"если бы покинуть этот мир было бы так же просто, как выйти из обычной онлайн игры :с",1
646,"Жизнь довольно бессмысленная хyeта.Сегодня живешь одним, получаешь удовольствие, а завтра оглянуться не успеешь-она отберет у тебя это.Тут понимаешь, что придал слишком большое значение мусору, который того не стоил.Останется разруха и опустошение.Не на все мечты мы можем повлиять, есть вещи, которые от нас не зависят.Тогда что остается?Выполнять мелкие цели, как в тупом симуляторе жизни.Жить с надеждой мол когда-то что-то там наладится, но не факт.Только кому врать?Самому себе?Другой выход в том самом.",1
